event_time_ms,receive_time_ms,latency_ms,transaction_time_ms,update_id,symbol,bid_price,bid_qty,ask_price,ask_qty
1787582711057,1787582711245,188,1787582711057,11375443399829,BTCUSDT,79687.40,7.173,79687.50,0.980
1787582711057,1787582711245,188,1787582711057,11375443399872,BTCUSDT,79687.40,7.174,79687.50,0.980
1787582711057,1787582711245,188,1787582711057,11375443399954,BTCUSDT,79687.40,7.174,79687.50,0.990
1787582711057,1787582711245,188,1787582711057,11375443400142,BTCUSDT,79687.40,7.165,79687.50,0.990
1787582711058,1787582711245,187,1787582711057,11375443400265,BTCUSDT,79687.40,7.174,79687.50,0.990
1787582711058,1787582711245,187,1787582711057,11375443400315,BTCUSDT,79687.40,7.174,79687.50,0.858
1787582711058,1787582711245,187,1787582711057,11375443400339,BTCUSDT,79687.40,7.704,79687.50,0.858
1787582711058,1787582711245,187,1787582711058,11375443400404,BTCUSDT,79687.40,7.704,79687.50,0.848
1787582711058,1787582711245,187,1787582711058,11375443400411,BTCUSDT,79687.40,7.704,79687.50,0.758
1787582711058,1787582711245,187,1787582711058,11375443400486,BTCUSDT,79687.40,7.704,79687.50,0.778
1787582711058,1787582711245,187,1787582711058,11375443400488,BTCUSDT,79687.40,7.695,79687.50,0.778
1787582711058,1787582711245,187,1787582711058,11375443400521,BTCUSDT,79687.40,8.700,79687.50,0.778
1787582711058,1787582711245,187,1787582711058,11375443400634,BTCUSDT,79687.40,8.700,79687.50,0.758
1787582711058,1787582711246,188,1787582711058,11375443400639,BTCUSDT,79687.40,8.700,79687.50,0.768
1787582711058,1787582711246,188,1787582711058,11375443400725,BTCUSDT,79687.40,8.700,79687.50,0.778
1787582711058,1787582711246,188,1787582711058,11375443400732,BTCUSDT,79687.40,9.125,79687.50,0.778
1787582711059,1787582711246,187,1787582711058,11375443400863,BTCUSDT,79687.40,9.125,79687.50,0.019
1787582711059,1787582711246,187,1787582711059,11375443401103,BTCUSDT,79687.40,9.126,79687.50,0.019
1787582711059,1787582711246,187,1787582711059,11375443401104,BTCUSDT,79687.40,9.127,79687.50,0.019
1787582711059,1787582711246,187,1787582711059,11375443401208,BTCUSDT,79687.40,9.118,79687.50,0.019
1787582711059,1787582711246,187,1787582711059,11375443401249,BTCUSDT,79687.40,9.118,79687.50,0.029
1787582711060,1787582711246,186,1787582711060,11375443401438,BTCUSDT,79687.40,9.127,79687.50,0.029
1787582711060,1787582711246,186,1787582711060,11375443401762,BTCUSDT,79687.40,9.127,79687.50,0.019
1787582711062,1787582711246,184,1787582711061,11375443402443,BTCUSDT,79687.40,8.898,79687.50,0.019
1787582711062,1787582711246,184,1787582711061,11375443402455,BTCUSDT,79687.40,8.394,79687.50,0.019
1787582711062,1787582711246,184,1787582711061,11375443402500,BTCUSDT,79687.40,8.390,79687.50,0.019
1787582711062,1787582711246,184,1787582711062,11375443402537,BTCUSDT,79687.40,8.623,79687.50,0.019
1787582711062,1787582711246,184,1787582711062,11375443402673,BTCUSDT,79687.40,8.564,79687.50,0.019
1787582711062,1787582711247,185,1787582711062,11375443402800,BTCUSDT,79687.40,8.565,79687.50,0.019
1787582711062,1787582711247,185,1787582711062,11375443402808,BTCUSDT,79687.40,8.566,79687.50,0.019
1787582711062,1787582711247,185,1787582711062,11375443402813,BTCUSDT,79687.40,8.566,79687.50,0.020
1787582711063,1787582711247,184,1787582711062,11375443402834,BTCUSDT,79687.40,8.566,79687.50,0.021
1787582711063,1787582711247,184,1787582711062,11375443402844,BTCUSDT,79687.40,8.567,79687.50,0.021
1787582711063,1787582711247,184,1787582711062,11375443402913,BTCUSDT,79687.40,8.567,79687.50,0.022
1787582711063,1787582711247,184,1787582711062,11375443402941,BTCUSDT,79687.40,8.576,79687.50,0.022
1787582711063,1787582711247,184,1787582711063,11375443403060,BTCUSDT,79687.40,8.587,79687.50,0.022
1787582711063,1787582711247,184,1787582711063,11375443403113,BTCUSDT,79687.40,8.588,79687.50,0.022
1787582711063,1787582711247,184,1787582711063,11375443403121,BTCUSDT,79687.40,8.579,79687.50,0.022
1787582711063,1787582711247,184,1787582711063,11375443403157,BTCUSDT,79687.40,8.588,79687.50,0.022
1787582711064,1787582711247,183,1787582711063,11375443403482,BTCUSDT,79687.40,8.597,79687.50,0.022
1787582711064,1787582711247,183,1787582711064,11375443403518,BTCUSDT,79687.40,8.580,79687.50,0.022
1787582711064,1787582711248,184,1787582711064,11375443403559,BTCUSDT,79687.40,8.581,79687.50,0.022
1787582711064,1787582711248,184,1787582711064,11375443403591,BTCUSDT,79687.40,8.598,79687.50,0.022
1787582711064,1787582711248,184,1787582711064,11375443403762,BTCUSDT,79687.40,8.570,79687.50,0.022
1787582711064,1787582711248,184,1787582711064,11375443403810,BTCUSDT,79687.40,8.587,79687.50,0.022
1787582711064,1787582711248,184,1787582711064,11375443403842,BTCUSDT,79687.40,8.587,79687.50,0.012
1787582711064,1787582711248,184,1787582711064,11375443403925,BTCUSDT,79687.40,8.596,79687.50,0.012
1787582711064,1787582711248,184,1787582711064,11375443403932,BTCUSDT,79687.40,8.596,79687.50,0.003
1787582711065,1787582711248,183,1787582711064,11375443404013,BTCUSDT,79687.40,8.587,79687.50,0.003
1787582711065,1787582711248,183,1787582711065,11375443404194,BTCUSDT,79687.40,8.588,79687.50,0.003
1787582711065,1787582711248,183,1787582711065,11375443404274,BTCUSDT,79687.40,8.597,79687.50,0.003
1787582711065,1787582711248,183,1787582711065,11375443404281,BTCUSDT,79687.40,8.614,79687.50,0.003
1787582711065,1787582711248,183,1787582711065,11375443404422,BTCUSDT,79687.40,8.615,79687.50,0.003
1787582711067,1787582711248,181,1787582711066,11375443404863,BTCUSDT,79687.40,8.632,79687.50,0.003
1787582711067,1787582711248,181,1787582711067,11375443404968,BTCUSDT,79687.40,8.641,79687.50,0.003
1787582711067,1787582711249,182,1787582711067,11375443405109,BTCUSDT,79687.40,8.632,79687.50,0.003
1787582711067,1787582711249,182,1787582711067,11375443405110,BTCUSDT,79687.40,8.623,79687.50,0.003
1787582711068,1787582711249,181,1787582711068,11375443405280,BTCUSDT,79687.40,8.390,79687.50,0.003
1787582711068,1787582711249,181,1787582711068,11375443405304,BTCUSDT,79687.40,8.622,79687.50,0.003
1787582711068,1787582711249,181,1787582711068,11375443405378,BTCUSDT,79687.40,8.623,79687.50,0.003
1787582711068,1787582711249,181,1787582711068,11375443405382,BTCUSDT,79687.40,8.614,79687.50,0.003
1787582711068,1787582711249,181,1787582711068,11375443405399,BTCUSDT,79687.40,8.631,79687.50,0.003
1787582711068,1787582711249,181,1787582711068,11375443405406,BTCUSDT,79687.40,8.640,79687.50,0.003
1787582711068,1787582711249,181,1787582711068,11375443405460,BTCUSDT,79688.60,0.425,79688.70,0.077
1787582711068,1787582711249,181,1787582711068,11375443405468,BTCUSDT,79688.60,0.854,79688.70,0.077
1787582711068,1787582711249,181,1787582711068,11375443405476,BTCUSDT,79688.60,1.092,79688.70,0.077
1787582711068,1787582711249,181,1787582711068,11375443405482,BTCUSDT,79688.60,1.327,79688.70,0.077
1787582711068,1787582711249,181,1787582711068,11375443405488,BTCUSDT,79688.60,1.373,79688.70,0.077
1787582711068,1787582711250,182,1787582711068,11375443405492,BTCUSDT,79688.60,1.770,79688.70,0.077
1787582711068,1787582711250,182,1787582711068,11375443405494,BTCUSDT,79688.60,2.424,79688.70,0.077
1787582711068,1787582711250,182,1787582711068,11375443405512,BTCUSDT,79688.60,2.637,79688.70,0.077
1787582711068,1787582711250,182,1787582711068,11375443405541,BTCUSDT,79688.60,2.665,79688.70,0.077
1787582711069,1787582711250,181,1787582711068,11375443405543,BTCUSDT,79688.60,2.695,79688.70,0.077
1787582711069,1787582711250,181,1787582711068,11375443405567,BTCUSDT,79688.60,2.712,79688.70,0.077
1787582711069,1787582711250,181,1787582711068,11375443405569,BTCUSDT,79688.60,3.317,79688.70,0.077
1787582711069,1787582711250,181,1787582711068,11375443405571,BTCUSDT,79688.60,3.765,79688.70,0.077
1787582711069,1787582711250,181,1787582711068,11375443405590,BTCUSDT,79688.60,3.766,79688.70,0.077
1787582711069,1787582711250,181,1787582711068,11375443405591,BTCUSDT,79688.60,3.776,79688.70,0.077
1787582711069,1787582711250,181,1787582711068,11375443405598,BTCUSDT,79688.60,4.229,79688.70,0.077
1787582711069,1787582711250,181,1787582711069,11375443405660,BTCUSDT,79688.60,4.834,79688.70,0.077
1787582711069,1787582711250,181,1787582711069,11375443405696,BTCUSDT,79688.60,5.203,79688.70,0.077
1787582711069,1787582711250,181,1787582711069,11375443405698,BTCUSDT,79688.60,5.273,79688.70,0.077
1787582711069,1787582711251,182,1787582711069,11375443405752,BTCUSDT,79688.60,5.656,79688.70,0.077
1787582711069,1787582711251,182,1787582711069,11375443405765,BTCUSDT,79688.60,6.054,79688.70,0.077
1787582711069,1787582711251,182,1787582711069,11375443405775,BTCUSDT,79688.60,6.646,79688.70,0.077
1787582711069,1787582711251,182,1787582711069,11375443405792,BTCUSDT,79688.60,7.039,79688.70,0.077
1787582711069,1787582711251,182,1787582711069,11375443405801,BTCUSDT,79688.60,7.069,79688.70,0.077
1787582711070,1787582711251,181,1787582711069,11375443405949,BTCUSDT,79688.60,7.486,79688.70,0.077
1787582711070,1787582711251,181,1787582711069,11375443405969,BTCUSDT,79688.60,7.556,79688.70,0.077
1787582711070,1787582711251,181,1787582711069,11375443405972,BTCUSDT,79688.60,7.952,79688.70,0.077
1787582711070,1787582711251,181,1787582711070,11375443406021,BTCUSDT,79688.60,8.102,79688.70,0.077
1787582711070,1787582711251,181,1787582711070,11375443406055,BTCUSDT,79688.60,8.422,79688.70,0.077
1787582711070,1787582711251,181,1787582711070,11375443406084,BTCUSDT,79688.60,8.484,79688.70,0.077
1787582711070,1787582711251,181,1787582711070,11375443406128,BTCUSDT,79688.60,8.530,79688.70,0.077
1787582711070,1787582711251,181,1787582711070,11375443406152,BTCUSDT,79688.60,8.929,79688.70,0.077
1787582711070,1787582711251,181,1787582711070,11375443406266,BTCUSDT,79688.60,9.235,79688.70,0.077
1787582711071,1787582711251,180,1787582711070,11375443406394,BTCUSDT,79688.60,9.840,79688.70,0.077
1787582711071,1787582711252,181,1787582711070,11375443406432,BTCUSDT,79688.60,9.235,79688.70,0.077
1787582711071,1787582711252,181,1787582711070,11375443406435,BTCUSDT,79688.60,9.617,79688.70,0.077
1787582711071,1787582711252,181,1787582711070,11375443406442,BTCUSDT,79688.60,9.656,79688.70,0.077
1787582711071,1787582711252,181,1787582711070,11375443406481,BTCUSDT,79688.60,9.594,79688.70,0.077
1787582711071,1787582711252,181,1787582711070,11375443406483,BTCUSDT,79688.60,8.989,79688.70,0.077
1787582711071,1787582711252,181,1787582711071,11375443406560,BTCUSDT,79688.60,9.019,79688.70,0.077
1787582711071,1787582711252,181,1787582711071,11375443406562,BTCUSDT,79688.60,9.613,79688.70,0.077
1787582711071,1787582711252,181,1787582711071,11375443406612,BTCUSDT,79688.60,9.614,79688.70,0.077
1787582711071,1787582711252,181,1787582711071,11375443406623,BTCUSDT,79688.60,9.631,79688.70,0.077
1787582711071,1787582711252,181,1787582711071,11375443406637,BTCUSDT,79688.60,9.647,79688.70,0.077
1787582711071,1787582711252,181,1787582711071,11375443406668,BTCUSDT,79688.60,9.648,79688.70,0.077
1787582711071,1787582711252,181,1787582711071,11375443406672,BTCUSDT,79688.60,9.649,79688.70,0.077
1787582711071,1787582711252,181,1787582711071,11375443406693,BTCUSDT,79688.60,9.649,79688.70,0.174
1787582711071,1787582711253,182,1787582711071,11375443406701,BTCUSDT,79688.60,9.649,79688.70,0.294
1787582711071,1787582711253,182,1787582711071,11375443406720,BTCUSDT,79688.60,9.649,79688.70,0.393
1787582711071,1787582711253,182,1787582711071,11375443406724,BTCUSDT,79688.60,9.658,79688.70,0.393
1787582711071,1787582711253,182,1787582711071,11375443406735,BTCUSDT,79688.60,9.658,79688.70,0.503
1787582711071,1787582711253,182,1787582711071,11375443406747,BTCUSDT,79688.60,9.658,79688.70,0.601
1787582711071,1787582711253,182,1787582711071,11375443406763,BTCUSDT,79688.60,9.674,79688.70,0.601
1787582711071,1787582711253,182,1787582711071,11375443406764,BTCUSDT,79688.60,9.674,79688.70,0.600
1787582711071,1787582711253,182,1787582711071,11375443406777,BTCUSDT,79688.60,10.215,79688.70,0.600
1787582711071,1787582711253,182,1787582711071,11375443406811,BTCUSDT,79688.60,10.215,79688.70,0.727
1787582711072,1787582711253,181,1787582711071,11375443406838,BTCUSDT,79688.60,10.273,79688.70,0.727
1787582711072,1787582711253,181,1787582711071,11375443406878,BTCUSDT,79688.60,10.273,79688.70,0.831
1787582711072,1787582711253,181,1787582711071,11375443406879,BTCUSDT,79688.60,10.273,79688.70,0.944
1787582711072,1787582711253,181,1787582711071,11375443406883,BTCUSDT,79688.60,10.333,79688.70,0.944
1787582711072,1787582711253,181,1787582711072,11375443406983,BTCUSDT,79688.60,10.373,79688.70,0.944
1787582711072,1787582711253,181,1787582711072,11375443406985,BTCUSDT,79688.60,10.565,79688.70,0.944
1787582711072,1787582711254,182,1787582711072,11375443406988,BTCUSDT,79688.60,10.589,79688.70,0.944
1787582711072,1787582711254,182,1787582711072,11375443406992,BTCUSDT,79688.60,10.659,79688.70,0.944
1787582711072,1787582711254,182,1787582711072,11375443406999,BTCUSDT,79688.60,10.262,79688.70,0.944
1787582711072,1787582711282,210,1787582711072,11375443407005,BTCUSDT,79688.60,10.376,79688.70,0.944
1787582711072,1787582711282,210,1787582711072,11375443407016,BTCUSDT,79688.60,10.377,79688.70,0.944
1787582711072,1787582711282,210,1787582711072,11375443407030,BTCUSDT,79688.60,10.491,79688.70,0.944
1787582711072,1787582711282,210,1787582711072,11375443407033,BTCUSDT,79688.60,10.703,79688.70,0.944
1787582711072,1787582711282,210,1787582711072,11375443407036,BTCUSDT,79688.60,10.805,79688.70,0.944
1787582711072,1787582711282,210,1787582711072,11375443407045,BTCUSDT,79688.60,11.017,79688.70,0.944
1787582711072,1787582711282,210,1787582711072,11375443407049,BTCUSDT,79688.60,11.263,79688.70,0.944
1787582711072,1787582711282,210,1787582711072,11375443407053,BTCUSDT,79688.60,10.658,79688.70,0.944
1787582711072,1787582711282,210,1787582711072,11375443407056,BTCUSDT,79688.60,10.760,79688.70,0.944
1787582711072,1787582711282,210,1787582711072,11375443407058,BTCUSDT,79688.60,10.862,79688.70,0.944
1787582711072,1787582711283,211,1787582711072,11375443407064,BTCUSDT,79688.60,10.942,79688.70,0.944
1787582711072,1787582711283,211,1787582711072,11375443407065,BTCUSDT,79688.60,10.966,79688.70,0.944
1787582711072,1787582711283,211,1787582711072,11375443407079,BTCUSDT,79688.60,10.975,79688.70,0.944
1787582711072,1787582711283,211,1787582711072,11375443407089,BTCUSDT,79688.60,11.055,79688.70,0.944
1787582711072,1787582711283,211,1787582711072,11375443407094,BTCUSDT,79688.60,11.157,79688.70,0.944
1787582711072,1787582711283,211,1787582711072,11375443407098,BTCUSDT,79688.60,11.403,79688.70,0.944
1787582711072,1787582711283,211,1787582711072,11375443407112,BTCUSDT,79688.60,11.649,79688.70,0.944
1787582711072,1787582711283,211,1787582711072,11375443407114,BTCUSDT,79688.60,11.861,79688.70,0.944
1787582711072,1787582711283,211,1787582711072,11375443407115,BTCUSDT,79688.60,11.975,79688.70,0.944
1787582711072,1787582711283,211,1787582711072,11375443407132,BTCUSDT,79688.60,11.999,79688.70,0.944
1787582711072,1787582711283,211,1787582711072,11375443407140,BTCUSDT,79688.60,12.079,79688.70,0.944
1787582711072,1787582711283,211,1787582711072,11375443407158,BTCUSDT,79688.60,12.103,79688.70,0.944
1787582711072,1787582711283,211,1787582711072,11375443407160,BTCUSDT,79688.60,12.349,79688.70,0.944
1787582711072,1787582711284,212,1787582711072,11375443407162,BTCUSDT,79688.60,12.373,79688.70,0.944
1787582711072,1787582711284,212,1787582711072,11375443407163,BTCUSDT,79688.60,12.585,79688.70,0.944
1787582711072,1787582711284,212,1787582711072,11375443407165,BTCUSDT,79688.60,12.687,79688.70,0.944
1787582711072,1787582711284,212,1787582711072,11375443407172,BTCUSDT,79688.60,12.789,79688.70,0.944
1787582711072,1787582711284,212,1787582711072,11375443407175,BTCUSDT,79688.60,12.891,79688.70,0.944
1787582711072,1787582711284,212,1787582711072,11375443407180,BTCUSDT,79688.60,13.103,79688.70,0.944
1787582711072,1787582711284,212,1787582711072,11375443407189,BTCUSDT,79688.60,13.349,79688.70,0.944
1787582711072,1787582711284,212,1787582711072,11375443407194,BTCUSDT,79688.60,13.561,79688.70,0.944
1787582711072,1787582711284,212,1787582711072,11375443407197,BTCUSDT,79688.60,13.675,79688.70,0.944
1787582711072,1787582711284,212,1787582711072,11375443407199,BTCUSDT,79688.60,13.887,79688.70,0.944
1787582711072,1787582711284,212,1787582711072,11375443407200,BTCUSDT,79688.60,13.989,79688.70,0.944
1787582711072,1787582711284,212,1787582711072,11375443407201,BTCUSDT,79688.60,14.091,79688.70,0.944
1787582711072,1787582711284,212,1787582711072,11375443407203,BTCUSDT,79688.60,14.171,79688.70,0.944
1787582711072,1787582711284,212,1787582711072,11375443407209,BTCUSDT,79688.60,14.285,79688.70,0.944
1787582711073,1787582711284,211,1787582711072,11375443407213,BTCUSDT,79688.60,14.399,79688.70,0.944
1787582711073,1787582711285,212,1787582711072,11375443407219,BTCUSDT,79688.60,14.479,79688.70,0.944
1787582711073,1787582711285,212,1787582711072,11375443407220,BTCUSDT,79688.60,14.725,79688.70,0.944
1787582711073,1787582711285,212,1787582711072,11375443407222,BTCUSDT,79688.60,14.971,79688.70,0.944
1787582711073,1787582711285,212,1787582711072,11375443407231,BTCUSDT,79688.60,15.085,79688.70,0.944
1787582711073,1787582711285,212,1787582711072,11375443407236,BTCUSDT,79688.60,15.165,79688.70,0.944
1787582711073,1787582711285,212,1787582711072,11375443407250,BTCUSDT,79688.60,14.573,79688.70,0.944
1787582711073,1787582711285,212,1787582711072,11375443407262,BTCUSDT,79688.60,14.675,79688.70,0.944
1787582711073,1787582711285,212,1787582711072,11375443407270,BTCUSDT,79688.60,14.755,79688.70,0.944
1787582711073,1787582711285,212,1787582711072,11375443407271,BTCUSDT,79688.60,14.869,79688.70,0.944
1787582711073,1787582711285,212,1787582711072,11375443407292,BTCUSDT,79688.60,14.949,79688.70,0.944
1787582711073,1787582711285,212,1787582711072,11375443407297,BTCUSDT,79688.60,15.195,79688.70,0.944
1787582711073,1787582711285,212,1787582711072,11375443407300,BTCUSDT,79688.60,15.441,79688.70,0.944
1787582711073,1787582711285,212,1787582711072,11375443407301,BTCUSDT,79688.60,15.653,79688.70,0.944
1787582711073,1787582711286,213,1787582711072,11375443407308,BTCUSDT,79688.60,15.418,79688.70,0.944
1787582711073,1787582711286,213,1787582711072,11375443407314,BTCUSDT,79688.60,15.664,79688.70,0.944
1787582711073,1787582711286,213,1787582711072,11375443407334,BTCUSDT,79688.60,15.876,79688.70,0.944
1787582711073,1787582711286,213,1787582711072,11375443407339,BTCUSDT,79688.60,15.483,79688.70,0.944
1787582711073,1787582711286,213,1787582711072,11375443407341,BTCUSDT,79688.60,15.597,79688.70,0.944
1787582711073,1787582711286,213,1787582711072,11375443407349,BTCUSDT,79688.60,15.621,79688.70,0.944
1787582711073,1787582711286,213,1787582711072,11375443407351,BTCUSDT,79688.60,15.645,79688.70,0.944
1787582711073,1787582711286,213,1787582711072,11375443407353,BTCUSDT,79688.60,15.669,79688.70,0.944
1787582711073,1787582711286,213,1787582711072,11375443407365,BTCUSDT,79688.60,15.904,79688.70,0.944
1787582711073,1787582711286,213,1787582711072,11375443407369,BTCUSDT,79688.60,15.984,79688.70,0.944
1787582711073,1787582711286,213,1787582711072,11375443407375,BTCUSDT,79688.60,16.008,79688.70,0.944
1787582711073,1787582711286,213,1787582711072,11375443407383,BTCUSDT,79688.60,16.032,79688.70,0.944
1787582711073,1787582711286,213,1787582711073,11375443407402,BTCUSDT,79688.60,16.041,79688.70,0.944
1787582711073,1787582711286,213,1787582711073,11375443407455,BTCUSDT,79688.60,15.971,79688.70,0.944
1787582711073,1787582711287,214,1787582711073,11375443407475,BTCUSDT,79688.60,15.665,79688.70,0.944
1787582711073,1787582711287,214,1787582711073,11375443407476,BTCUSDT,79688.60,15.345,79688.70,0.944
1787582711073,1787582711287,214,1787582711073,11375443407575,BTCUSDT,79688.60,15.354,79688.70,0.944
1787582711073,1787582711287,214,1787582711073,11375443407604,BTCUSDT,79688.60,14.937,79688.70,0.944
1787582711073,1787582711287,214,1787582711073,11375443407682,BTCUSDT,79688.60,15.017,79688.70,0.944
1787582711073,1787582711287,214,1787582711073,11375443407695,BTCUSDT,79688.60,14.569,79688.70,0.944
1787582711073,1787582711287,214,1787582711073,11375443407706,BTCUSDT,79688.60,14.106,79688.70,0.944
1787582711073,1787582711287,214,1787582711073,11375443407719,BTCUSDT,79688.60,14.107,79688.70,0.944
1787582711073,1787582711287,214,1787582711073,11375443407720,BTCUSDT,79688.60,14.221,79688.70,0.944
1787582711073,1787582711287,214,1787582711073,11375443407725,BTCUSDT,79688.60,13.822,79688.70,0.944
1787582711073,1787582711287,214,1787582711073,11375443407731,BTCUSDT,79688.60,13.822,79688.70,0.945
1787582711073,1787582711287,214,1787582711073,11375443407752,BTCUSDT,79688.60,13.792,79688.70,0.945
1787582711074,1787582711287,213,1787582711073,11375443407778,BTCUSDT,79688.60,13.820,79688.70,0.945
1787582711074,1787582711287,213,1787582711073,11375443407786,BTCUSDT,79688.60,13.829,79688.70,0.945
1787582711074,1787582711287,213,1787582711073,11375443407792,BTCUSDT,79688.60,13.679,79688.70,0.945
1787582711074,1787582711288,214,1787582711073,11375443407847,BTCUSDT,79688.60,13.297,79688.70,0.945
1787582711074,1787582711288,214,1787582711074,11375443407994,BTCUSDT,79688.60,13.280,79688.70,0.945
1787582711074,1787582711288,214,1787582711074,11375443408011,BTCUSDT,79688.60,13.241,79688.70,0.945
1787582711074,1787582711288,214,1787582711074,11375443408038,BTCUSDT,79688.60,13.250,79688.70,0.945
1787582711074,1787582711288,214,1787582711074,11375443408076,BTCUSDT,79688.60,13.241,79688.70,0.945
1787582711074,1787582711288,214,1787582711074,11375443408127,BTCUSDT,79688.60,13.242,79688.70,0.945
1787582711074,1787582711288,214,1787582711074,11375443408134,BTCUSDT,79688.60,13.251,79688.70,0.945
1787582711074,1787582711288,214,1787582711074,11375443408138,BTCUSDT,79688.60,13.252,79688.70,0.945
1787582711074,1787582711288,214,1787582711074,11375443408142,BTCUSDT,79688.60,13.222,79688.70,0.945
1787582711074,1787582711288,214,1787582711074,11375443408164,BTCUSDT,79688.60,13.010,79688.70,0.945
1787582711074,1787582711288,214,1787582711074,11375443408166,BTCUSDT,79688.60,12.908,79688.70,0.945
1787582711074,1787582711288,214,1787582711074,11375443408181,BTCUSDT,79688.60,12.806,79688.70,0.945
1787582711074,1787582711288,214,1787582711074,11375443408183,BTCUSDT,79688.60,12.704,79688.70,0.945
1787582711074,1787582711288,214,1787582711074,11375443408193,BTCUSDT,79688.60,12.458,79688.70,0.945
1787582711074,1787582711288,214,1787582711074,11375443408195,BTCUSDT,79688.60,12.212,79688.70,0.945
1787582711074,1787582711289,215,1787582711074,11375443408198,BTCUSDT,79688.60,12.132,79688.70,0.945
1787582711074,1787582711289,215,1787582711074,11375443408201,BTCUSDT,79688.60,11.886,79688.70,0.945
1787582711074,1787582711335,261,1787582711074,11375443408202,BTCUSDT,79688.60,11.772,79688.70,0.945
1787582711074,1787582711335,261,1787582711074,11375443408213,BTCUSDT,79688.60,11.702,79688.70,0.945
1787582711074,1787582711335,261,1787582711074,11375443408216,BTCUSDT,79688.60,11.622,79688.70,0.945
1787582711074,1787582711335,261,1787582711074,11375443408218,BTCUSDT,79688.60,11.834,79688.70,0.945
1787582711074,1787582711335,261,1787582711074,11375443408220,BTCUSDT,79688.60,11.622,79688.70,0.945
1787582711074,1787582711335,261,1787582711074,11375443408227,BTCUSDT,79688.60,11.598,79688.70,0.945
1787582711074,1787582711335,261,1787582711074,11375443408228,BTCUSDT,79688.60,11.386,79688.70,0.945
1787582711074,1787582711336,262,1787582711074,11375443408235,BTCUSDT,79688.60,11.387,79688.70,0.945
1787582711074,1787582711336,262,1787582711074,11375443408242,BTCUSDT,79688.60,11.387,79688.70,0.946
